"game_id","season","season_type","home_team_name","away_team_name"
"401252483",2021,2,"North Florida","Florida International"
"401252508",2021,2,"Mississippi State","Iowa State"
"401252509",2021,2,"Iowa State","West Virginia"
"401252510",2021,2,"Oklahoma","Iowa State"
"401252511",2021,2,"Iowa State","Kansas"
"401252512",2021,2,"Oklahoma State","Iowa State"
"401252577",2021,2,"Sacramento State","Idaho"
"401252580",2021,2,"Portland State","Weber State"
"401252581",2021,2,"Northern Arizona","Eastern Washington"
"401252582",2021,2,"Sacramento State","Idaho"
"401252583",2021,2,"Northern Colorado","Idaho State"
"401252585",2021,2,"Portland State","Weber State"
"401252587",2021,2,"Idaho","Northern Arizona"
"401252589",2021,2,"Montana","Northern Colorado"
"401252592",2021,2,"Idaho","Northern Arizona"
"401252594",2021,2,"Montana","Northern Colorado"
"401252597",2021,2,"Southern Utah","Idaho"
"401252598",2021,2,"Northern Arizona","Idaho State"
"401252599",2021,2,"Northern Colorado","Montana State"
"401252602",2021,2,"Southern Utah","Idaho"
"401252603",2021,2,"Northern Arizona","Idaho State"
"401252604",2021,2,"Northern Colorado","Montana State"
"401252606",2021,2,"Eastern Washington","Southern Utah"
"401252607",2021,2,"Idaho","Northern Colorado"
"401252609",2021,2,"Montana","Northern Arizona"
"401252610",2021,2,"Montana State","Portland State"
"401252611",2021,2,"Eastern Washington","Southern Utah"
"401252612",2021,2,"Idaho","Northern Colorado"
"401252614",2021,2,"Montana","Northern Arizona"
"401252615",2021,2,"Montana State","Portland State"
"401252616",2021,2,"Northern Colorado","Eastern Washington"
"401252617",2021,2,"Portland State","Idaho State"
"401252618",2021,2,"Sacramento State","Montana"
"401252619",2021,2,"Northern Arizona","Montana State"
"401252620",2021,2,"Weber State","Southern Utah"
"401252621",2021,2,"Northern Colorado","Eastern Washington"
"401252622",2021,2,"Portland State","Idaho State"
"401252623",2021,2,"Sacramento State","Montana"
"401252624",2021,2,"Northern Arizona","Montana State"
"401252625",2021,2,"Southern Utah","Weber State"
"401252627",2021,2,"Idaho","Weber State"
"401252631",2021,2,"Idaho","Weber State"
"401252635",2021,2,"Idaho","Eastern Washington"
"401252636",2021,2,"Portland State","Montana"
"401252637",2021,2,"Weber State","Montana State"
"401252640",2021,2,"Eastern Washington","Idaho"
"401252641",2021,2,"Portland State","Montana"
"401252642",2021,2,"Weber State","Montana State"
"401252645",2021,2,"Montana State","Eastern Washington"
"401252646",2021,2,"Idaho State","Idaho"
"401252647",2021,2,"Montana","Weber State"
"401252650",2021,2,"Montana State","Eastern Washington"
"401252651",2021,2,"Idaho State","Idaho"
"401252652",2021,2,"Montana","Weber State"
"401252655",2021,2,"Eastern Washington","Montana"
"401252656",2021,2,"Portland State","Idaho"
"401252658",2021,2,"Weber State","Northern Arizona"
"401252659",2021,2,"Southern Utah","Sacramento State"
"401252660",2021,2,"Montana","Eastern Washington"
"401252661",2021,2,"Idaho","Portland State"
"401252663",2021,2,"Weber State","Northern Arizona"
"401252664",2021,2,"Southern Utah","Sacramento State"
"401252665",2021,2,"Idaho","Montana State"
"401252666",2021,2,"Idaho State","Montana"
"401252667",2021,2,"Southern Utah","Northern Arizona"
"401252668",2021,2,"Northern Colorado","Portland State"
"401252669",2021,2,"Sacramento State","Weber State"
"401252670",2021,2,"Idaho","Montana State"
"401252671",2021,2,"Idaho State","Montana"
"401252672",2021,2,"Northern Arizona","Southern Utah"
"401252673",2021,2,"Northern Colorado","Portland State"
"401252674",2021,2,"Sacramento State","Weber State"
"401252675",2021,2,"Eastern Washington","Idaho State"
"401252677",2021,2,"Montana State","Sacramento State"
"401252678",2021,2,"Weber State","Northern Colorado"
"401252679",2021,2,"Portland State","Southern Utah"
"401252680",2021,2,"Eastern Washington","Idaho State"
"401252682",2021,2,"Montana State","Sacramento State"
"401252693",2021,2,"UC Irvine","UC Santa Barbara"
"401252694",2021,2,"Long Beach State","CSU Bakersfield"
"401252695",2021,2,"UC Santa Barbara","CSU Fullerton"
"401252699",2021,2,"Long Beach State","CSU Bakersfield"
"401252700",2021,2,"UC Santa Barbara","CSU Fullerton"
"401252704",2021,2,"CSU Bakersfield","Cal Poly"
"401252706",2021,2,"CSU Fullerton","Long Beach State"
"401252708",2021,2,"UC Riverside","Hawai'i"
"401252709",2021,2,"CSU Bakersfield","Cal Poly"
"401252711",2021,2,"CSU Fullerton","Long Beach State"
"401252713",2021,2,"UC Riverside","Hawai'i"
"401252714",2021,2,"Hawai'i","CSU Bakersfield"
"401252717",2021,2,"Cal Poly","UC Riverside"
"401252718",2021,2,"UC Santa Barbara","UC San Diego"
"401252722",2021,2,"Cal Poly","UC Riverside"
"401252723",2021,2,"UC Santa Barbara","UC San Diego"
"401252724",2021,2,"UC Irvine","Cal Poly"
"401252725",2021,2,"UC Riverside","CSU Bakersfield"
"401252726",2021,2,"UC San Diego","UC Davis"
"401252727",2021,2,"CSU Northridge","UC Santa Barbara"
"401252728",2021,2,"CSU Fullerton","Hawai'i"
"401252729",2021,2,"UC Irvine","Cal Poly"
"401252730",2021,2,"UC Riverside","CSU Bakersfield"
"401252731",2021,2,"UC San Diego","UC Davis"
"401252732",2021,2,"CSU Northridge","UC Santa Barbara"
"401252733",2021,2,"CSU Fullerton","Hawai'i"
"401252734",2021,2,"CSU Bakersfield","CSU Fullerton"
"401252736",2021,2,"Hawai'i","UC Irvine"
"401252738",2021,2,"UC Davis","UC Santa Barbara"
"401252739",2021,2,"CSU Bakersfield","CSU Fullerton"
"401252741",2021,2,"Hawai'i","UC Irvine"
"401252743",2021,2,"UC Davis","UC Santa Barbara"
"401252744",2021,2,"UC Irvine","CSU Bakersfield"
"401252746",2021,2,"CSU Northridge","UC Davis"
"401252749",2021,2,"UC Irvine","CSU Bakersfield"
"401252751",2021,2,"CSU Northridge","UC Davis"
"401252755",2021,2,"UC Davis","Long Beach State"
"401252756",2021,2,"UC Riverside","UC Irvine"
"401252757",2021,2,"CSU Bakersfield","UC San Diego"
"401252758",2021,2,"Hawai'i","UC Santa Barbara"
"401252760",2021,2,"UC Davis","Long Beach State"
"401252761",2021,2,"UC Riverside","UC Irvine"
"401252762",2021,2,"CSU Bakersfield","UC San Diego"
"401252763",2021,2,"Hawai'i","UC Santa Barbara"
"401252764",2021,2,"Long Beach State","Cal Poly"
"401252765",2021,2,"UC Santa Barbara","CSU Bakersfield"
"401252766",2021,2,"CSU Fullerton","UC Irvine"
"401252767",2021,2,"UC San Diego","UC Riverside"
"401252768",2021,2,"CSU Northridge","Hawai'i"
"401252769",2021,2,"Long Beach State","Cal Poly"
"401252770",2021,2,"UC Santa Barbara","CSU Bakersfield"
"401252771",2021,2,"CSU Fullerton","UC Irvine"
"401252772",2021,2,"UC San Diego","UC Riverside"
"401252773",2021,2,"CSU Northridge","Hawai'i"
"401252774",2021,2,"CSU Bakersfield","CSU Northridge"
"401252775",2021,2,"Hawai'i","Long Beach State"
"401252777",2021,2,"UC Irvine","UC San Diego"
"401252778",2021,2,"UC Riverside","UC Santa Barbara"
"401252779",2021,2,"CSU Bakersfield","CSU Northridge"
"401252780",2021,2,"Hawai'i","Long Beach State"
"401252781",2021,2,"Cal Poly","UC Davis"
"401252782",2021,2,"UC Irvine","UC San Diego"
"401252783",2021,2,"UC Riverside","UC Santa Barbara"
"401252784",2021,2,"UC Santa Barbara","Cal Poly"
"401252785",2021,2,"UC San Diego","CSU Fullerton"
"401252786",2021,2,"Long Beach State","UC Irvine"
"401252787",2021,2,"CSU Northridge","UC Riverside"
"401252788",2021,2,"UC Davis","Hawai'i"
"401252789",2021,2,"UC Santa Barbara","Cal Poly"
"401252790",2021,2,"UC San Diego","CSU Fullerton"
"401252791",2021,2,"Long Beach State","UC Irvine"
"401252792",2021,2,"CSU Northridge","UC Riverside"
"401252793",2021,2,"UC Davis","Hawai'i"
"401252794",2021,2,"North Carolina","Charleston"
"401252796",2021,2,"Charleston","South Carolina State"
"401252798",2021,2,"Georgia State","Charleston"
"401252799",2021,2,"Georgia","Northeastern"
"401252803",2021,2,"Northeastern","Elon"
"401252808",2021,2,"Northeastern","Elon"
"401252812",2021,2,"Northeastern","Hofstra"
"401252813",2021,2,"Charleston","Drexel"
"401252814",2021,2,"William & Mary","Delaware"
"401252815",2021,2,"James Madison","Elon"
"401252817",2021,2,"Charleston","Drexel"
"401252821",2021,2,"Drexel","William & Mary"
"401252822",2021,2,"Delaware","Hofstra"
"401252823",2021,2,"Charleston","Northeastern"
"401252825",2021,2,"Drexel","William & Mary"
"401252826",2021,2,"Charleston","Northeastern"
"401252827",2021,2,"Towson","UNC Wilmington"
"401252828",2021,2,"Delaware","Hofstra"
"401252830",2021,2,"UNC Wilmington","Delaware"
"401252832",2021,2,"Northeastern","James Madison"
"401252833",2021,2,"Hofstra","Towson"
"401252835",2021,2,"Hofstra","Towson"
"401252836",2021,2,"UNC Wilmington","Delaware"
"401252837",2021,2,"Northeastern","James Madison"
"401252840",2021,2,"Delaware","Elon"
"401252841",2021,2,"UNC Wilmington","Hofstra"
"401252843",2021,2,"Towson","William & Mary"
"401252845",2021,2,"UNC Wilmington","Hofstra"
"401252846",2021,2,"Delaware","Elon"
"401252847",2021,2,"Towson","William & Mary"
"401252851",2021,2,"Hofstra","Drexel"
"401252855",2021,2,"Hofstra","Drexel"
"401252858",2021,2,"Charleston","Towson"
"401252861",2021,2,"Charleston","Elon"
"401252863",2021,2,"Towson","Northeastern"
"401252864",2021,2,"James Madison","Hofstra"
"401252866",2021,2,"Towson","Northeastern"
"401252867",2021,2,"Charleston","Elon"
"401252869",2021,2,"James Madison","Hofstra"
"401252873",2021,2,"William & Mary","Elon"
"401252888",2021,2,"James Madison","Drexel"
"401253002",2021,2,"Northern Illinois","Bowling Green"
"401253003",2021,2,"Western Michigan","Toledo"
"401253005",2021,2,"Ball State","Ohio"
"401253007",2021,2,"Kent State","Toledo"
"401253011",2021,2,"Ohio","Northern Illinois"
"401253013",2021,2,"Bowling Green","Central Michigan"
"401253014",2021,2,"Buffalo","Ball State"
"401253015",2021,2,"Kent State","Western Michigan"
"401253016",2021,2,"Toledo","Ohio"
"401253017",2021,2,"Miami (OH)","Northern Illinois"
"401253018",2021,2,"Toledo","Eastern Michigan"
"401253019",2021,2,"Central Michigan","Kent State"
"401253020",2021,2,"Northern Illinois","Akron"
"401253021",2021,2,"Ohio","Miami (OH)"
"401253022",2021,2,"Bowling Green","Ball State"
"401253023",2021,2,"Western Michigan","Buffalo"
"401253024",2021,2,"Akron","Toledo"
"401253025",2021,2,"Ball State","Northern Illinois"
"401253026",2021,2,"Ohio","Kent State"
"401253027",2021,2,"Buffalo","Bowling Green"
"401253028",2021,2,"Central Michigan","Eastern Michigan"
"401253030",2021,2,"Bowling Green","Akron"
"401253031",2021,2,"Miami (OH)","Ball State"
"401253032",2021,2,"Kent State","Buffalo"
"401253033",2021,2,"Toledo","Central Michigan"
"401253036",2021,2,"Toledo","Kent State"
"401253039",2021,2,"Eastern Michigan","Miami (OH)"
"401253041",2021,2,"Western Michigan","Akron"
"401253042",2021,2,"Miami (OH)","Toledo"
"401253044",2021,2,"Akron","Eastern Michigan"
"401253045",2021,2,"Ohio","Western Michigan"
"401253048",2021,2,"Bowling Green","Toledo"
"401253049",2021,2,"Akron","Ball State"
"401253051",2021,2,"Buffalo","Ohio"
"401253052",2021,2,"Kent State","Central Michigan"
"401253053",2021,2,"Miami (OH)","Western Michigan"
"401253054",2021,2,"Ball State","Buffalo"
"401253055",2021,2,"Kent State","Miami (OH)"
"401253056",2021,2,"Toledo","Akron"
"401253058",2021,2,"Central Michigan","Ohio"
"401253060",2021,2,"Bowling Green","Western Michigan"
"401253062",2021,2,"Buffalo","Miami (OH)"
"401253063",2021,2,"Ball State","Toledo"
"401253071",2021,2,"Bowling Green","Kent State"
"401253073",2021,2,"Miami (OH)","Akron"
"401253074",2021,2,"Kent State","Northern Illinois"
"401253078",2021,2,"Akron","Northern Illinois"
"401253079",2021,2,"Western Michigan","Kent State"
"401253081",2021,2,"Toledo","Miami (OH)"
"401253082",2021,2,"Ball State","Bowling Green"
"401253083",2021,2,"Northern Illinois","Miami (OH)"
"401253084",2021,2,"Buffalo","Toledo"
"401253085",2021,2,"Ball State","Akron"
"401253086",2021,2,"Kent State","Eastern Michigan"
"401253091",2021,2,"Eastern Michigan","Central Michigan"
"401253094",2021,2,"Akron","Ohio"
"401253095",2021,2,"Toledo","Western Michigan"
"401253096",2021,2,"Miami (OH)","Kent State"
"401253097",2021,2,"Ohio","Buffalo"
"401253098",2021,2,"Eastern Michigan","Northern Illinois"
"401253099",2021,2,"Akron","Bowling Green"
"401253100",2021,2,"Ball State","Central Michigan"
"401253101",2021,2,"Central Michigan","Toledo"
"401253102",2021,2,"Bowling Green","Miami (OH)"
"401253103",2021,2,"Northern Illinois","Western Michigan"
"401253105",2021,2,"Ball State","Eastern Michigan"
"401253106",2021,2,"Buffalo","Akron"
"401253107",2021,2,"Western Michigan","Eastern Michigan"
"401253109",2021,2,"Toledo","Ball State"
"401253110",2021,2,"Central Michigan","Northern Illinois"
"401253112",2021,2,"Buffalo","Kent State"
"401253113",2021,2,"Eastern Michigan","Toledo"
"401253117",2021,2,"Bowling Green","Buffalo"
"401253118",2021,2,"Western Michigan","Ball State"
"401253307",2021,2,"Indiana State","Ball State"
"401253308",2021,2,"Indiana State","Southeast Missouri State"
"401253399",2021,2,"Samford","VMI"
"401253400",2021,2,"Chattanooga","Furman"
"401253401",2021,2,"The Citadel","UNC Greensboro"
"401253402",2021,2,"Mercer","Wofford"
"401253403",2021,2,"East Tennessee State","Western Carolina"
"401253405",2021,2,"Furman","Mercer"
"401253406",2021,2,"Western Carolina","The Citadel"
"401253407",2021,2,"Wofford","Samford"
"401253408",2021,2,"VMI","Chattanooga"
"401253409",2021,2,"East Tennessee State","VMI"
"401253410",2021,2,"Mercer","The Citadel"
"401253411",2021,2,"Wofford","UNC Greensboro"
"401253412",2021,2,"Chattanooga","Samford"
"401253413",2021,2,"Western Carolina","Furman"
"401253415",2021,2,"The Citadel","Chattanooga"
"401253419",2021,2,"The Citadel","Furman"
"401253422",2021,2,"Chattanooga","Mercer"
"401253423",2021,2,"VMI","Wofford"
"401253425",2021,2,"Mercer","Western Carolina"
"401253426",2021,2,"Furman","East Tennessee State"
"401253427",2021,2,"Chattanooga","Wofford"
"401253428",2021,2,"VMI","The Citadel"
"401253429",2021,2,"VMI","Furman"
"401253430",2021,2,"Western Carolina","East Tennessee State"
"401253431",2021,2,"UNC Greensboro","Wofford"
"401253432",2021,2,"The Citadel","Mercer"
"401253433",2021,2,"Samford","Chattanooga"
"401253434",2021,2,"Mercer","VMI"
"401253436",2021,2,"East Tennessee State","Furman"
"401253437",2021,2,"Chattanooga","UNC Greensboro"
"401253438",2021,2,"Wofford","Western Carolina"
"401253439",2021,2,"VMI","Western Carolina"
"401253441",2021,2,"The Citadel","Wofford"
"401253444",2021,2,"East Tennessee State","The Citadel"
"401253445",2021,2,"UNC Greensboro","VMI"
"401253446",2021,2,"Wofford","Mercer"
"401253449",2021,2,"Mercer","East Tennessee State"
"401253451",2021,2,"UNC Greensboro","The Citadel"
"401253452",2021,2,"Western Carolina","Chattanooga"
"401253453",2021,2,"Wofford","VMI"
"401253455",2021,2,"East Tennessee State","Chattanooga"
"401253456",2021,2,"Samford","UNC Greensboro"
"401253457",2021,2,"Furman","Wofford"
"401253458",2021,2,"The Citadel","Western Carolina"
"401253459",2021,2,"Samford","Mercer"
"401253460",2021,2,"Western Carolina","VMI"
"401253461",2021,2,"The Citadel","East Tennessee State"
"401253462",2021,2,"UNC Greensboro","Furman"
"401253463",2021,2,"Wofford","Chattanooga"
"401253464",2021,2,"Mercer","UNC Greensboro"
"401253465",2021,2,"VMI","Samford"
"401253466",2021,2,"Chattanooga","The Citadel"
"401253467",2021,2,"East Tennessee State","Wofford"
"401253468",2021,2,"Furman","Western Carolina"
"401253469",2021,2,"VMI","UNC Greensboro"
"401253470",2021,2,"Chattanooga","Western Carolina"
"401253471",2021,2,"Furman","Samford"
"401253472",2021,2,"Wofford","The Citadel"
"401253473",2021,2,"East Tennessee State","Mercer"
"401253475",2021,2,"The Citadel","VMI"
"401253476",2021,2,"Mercer","Furman"
"401253478",2021,2,"UNC Greensboro","Chattanooga"
"401253480",2021,2,"UNC Greensboro","Western Carolina"
"401253481",2021,2,"Mercer","Chattanooga"
"401253482",2021,2,"Furman","The Citadel"
"401253484",2021,2,"Western Carolina","Mercer"
"401253485",2021,2,"Wofford","Furman"
"401253487",2021,2,"East Tennessee State","UNC Greensboro"
"401253489",2021,2,"Samford","Alabama A&M"
"401253490",2021,2,"Belmont","Samford"
"401253492",2021,2,"Georgia","Samford"
"401253493",2021,2,"Troy","Samford"
"401253494",2021,2,"Kennesaw State","Samford"
"401253495",2021,2,"Samford","Belhaven"
"401253497",2021,2,"Texas A&M-CC","Texas State"
"401253502",2021,2,"Texas State","Incarnate Word"
"401253503",2021,2,"Louisiana","Louisiana Tech"
"401253505",2021,2,"Texas State","Texas A&M-CC"
"401253507",2021,2,"Denver","Texas State"
"401253508",2021,2,"Texas State","Northern Arizona"
"401253618",2021,2,"Alabama State","Grambling"
"401253620",2021,2,"Arkansas-Pine Bluff","Mississippi Valley State"
"401253623",2021,2,"Alabama State","Jackson State"
"401253627",2021,2,"Arkansas-Pine Bluff","Alabama State"
"401253629",2021,2,"Grambling","Southern"
"401253630",2021,2,"Prairie View A&M","Texas Southern"
"401253635",2021,2,"Alabama A&M","Alabama State"
"401253638",2021,2,"Southern","Arkansas-Pine Bluff"
"401253640",2021,2,"Prairie View A&M","Grambling"
"401253643",2021,2,"Alabama A&M","Southern"
"401253644",2021,2,"Alabama State","Alcorn State"
"401253645",2021,2,"Grambling","Jackson State"
"401253647",2021,2,"Arkansas-Pine Bluff","Texas Southern"
"401253649",2021,2,"Alabama State","Southern"
"401253651",2021,2,"Arkansas-Pine Bluff","Prairie View A&M"
"401253652",2021,2,"Prairie View A&M","Alabama A&M"
"401253653",2021,2,"Texas Southern","Alabama State"
"401253655",2021,2,"Grambling","Arkansas-Pine Bluff"
"401253656",2021,2,"Jackson State","Mississippi Valley State"
"401253658",2021,2,"Prairie View A&M","Alabama State"
"401253659",2021,2,"Grambling","Mississippi Valley State"
"401253660",2021,2,"Jackson State","Arkansas-Pine Bluff"
"401253661",2021,2,"Alabama A&M","Mississippi Valley State"
"401253662",2021,2,"Alabama State","Arkansas-Pine Bluff"
"401253664",2021,2,"Southern","Grambling"
"401253666",2021,2,"Alabama A&M","Arkansas-Pine Bluff"
"401253667",2021,2,"Alabama State","Mississippi Valley State"
"401253669",2021,2,"Southern","Jackson State"
"401253670",2021,2,"Alabama State","Alabama A&M"
"401253672",2021,2,"Grambling","Texas Southern"
"401253679",2021,2,"Southern","Alabama A&M"
"401253682",2021,2,"Prairie View A&M","Mississippi Valley State"
"401253683",2021,2,"Texas Southern","Arkansas-Pine Bluff"
"401253685",2021,2,"Southern","Alabama State"
"401253687",2021,2,"Prairie View A&M","Arkansas-Pine Bluff"
"401253688",2021,2,"Alabama A&M","Prairie View A&M"
"401253689",2021,2,"Alabama State","Texas Southern"
"401253690",2021,2,"Southern","Alcorn State"
"401253694",2021,2,"Alabama State","Prairie View A&M"
"401253696",2021,2,"Jackson State","Arkansas-Pine Bluff"
"401253697",2021,2,"Jackson State","Alabama A&M"
"401253698",2021,2,"Grambling","Alabama State"
"401253699",2021,2,"Texas Southern","Alcorn State"
"401253700",2021,2,"Mississippi Valley State","Arkansas-Pine Bluff"
"401253701",2021,2,"Prairie View A&M","Southern"
"401253702",2021,2,"Grambling","Alabama A&M"
"401253704",2021,2,"Prairie View A&M","Alcorn State"
"401253705",2021,2,"Texas Southern","Southern"
"401253708",2021,2,"San Francisco","San Diego"
"401253710",2021,2,"Gonzaga","San Francisco"
"401253719",2021,2,"Portland","Gonzaga"
"401253722",2021,2,"Saint Mary's","Santa Clara"
"401253723",2021,2,"Gonzaga","Pepperdine"
"401253724",2021,2,"Portland","San Francisco"
"401253726",2021,2,"Pacific","Santa Clara"
"401253727",2021,2,"Saint Mary's","BYU"
"401253729",2021,2,"Pepperdine","Portland"
"401253730",2021,2,"Pacific","Loyola Marymount"
"401253731",2021,2,"Saint Mary's","Gonzaga"
"401253734",2021,2,"Loyola Marymount","Saint Mary's"
"401253735",2021,2,"Pepperdine","Pacific"
"401253736",2021,2,"Santa Clara","San Francisco"
"401253737",2021,2,"BYU","Pepperdine"
"401253738",2021,2,"Gonzaga","Pacific"
"401253739",2021,2,"Portland","San Diego"
"401253740",2021,2,"Loyola Marymount","Santa Clara"
"401253741",2021,2,"San Francisco","Saint Mary's"
"401253742",2021,2,"San Diego","Gonzaga"
"401253745",2021,2,"BYU","Pacific"
"401253748",2021,2,"Pepperdine","Gonzaga"
"401253751",2021,2,"Portland","BYU"
"401253761",2021,2,"San Francisco","Portland"
"401253764",2021,2,"Loyola Marymount","Pacific"
"401253765",2021,2,"Pepperdine","Saint Mary's"
"401253766",2021,2,"San Francisco","Gonzaga"
"401253768",2021,2,"Gonzaga","Saint Mary's"
"401253769",2021,2,"Portland","Pepperdine"
"401253770",2021,2,"Pacific","BYU"
"401253771",2021,2,"San Francisco","Loyola Marymount"
"401253772",2021,2,"Santa Clara","San Diego"
"401253773",2021,2,"Gonzaga","San Diego"
"401253774",2021,2,"Portland","Pacific"
"401253775",2021,2,"Loyola Marymount","BYU"
"401253776",2021,2,"Santa Clara","Pepperdine"
"401253779",2021,2,"Pepperdine","Loyola Marymount"
"401253783",2021,2,"San Diego","Pepperdine"
"401253829",2021,2,"Bellarmine","Mount St. Joseph"
"401253830",2021,2,"TCU","Oklahoma"
"401253832",2021,2,"Iowa State","Kansas State"
"401253833",2021,2,"Oklahoma State","TCU"
"401253834",2021,2,"Texas Tech","Kansas"
"401253835",2021,2,"West Virginia","Iowa State"
"401253836",2021,2,"Kansas State","Baylor"
"401253837",2021,2,"Texas","Oklahoma State"
"401253838",2021,2,"Kansas","West Virginia"
"401253839",2021,2,"Oklahoma","Texas Tech"
"401253840",2021,2,"Iowa State","Baylor"
"401253841",2021,2,"Kansas","Texas"
"401253842",2021,2,"Kansas State","TCU"
"401253843",2021,2,"Oklahoma","West Virginia"
"401253844",2021,2,"Texas Tech","Oklahoma State"
"401253845",2021,2,"Oklahoma State","West Virginia"
"401253846",2021,2,"TCU","Kansas"
"401253847",2021,2,"Texas","Iowa State"
"401253848",2021,2,"Texas Tech","Kansas State"
"401253849",2021,2,"Baylor","Oklahoma"
"401253850",2021,2,"Iowa State","Texas Tech"
"401253851",2021,2,"Kansas","Oklahoma"
"401253852",2021,2,"Kansas State","Oklahoma State"
"401253853",2021,2,"TCU","Baylor"
"401253854",2021,2,"West Virginia","Texas"
"401253856",2021,2,"Oklahoma","TCU"
"401253857",2021,2,"Oklahoma State","Kansas"
"401253859",2021,2,"Texas","Texas Tech"
"401253862",2021,2,"Texas","Kansas State"
"401253863",2021,2,"Texas Tech","Baylor"
"401253865",2021,2,"Baylor","Kansas"
"401253866",2021,2,"Oklahoma","Kansas State"
"401253870",2021,2,"Kansas State","West Virginia"
"401253871",2021,2,"Oklahoma","Kansas"
"401253872",2021,2,"Oklahoma State","Baylor"
"401253875",2021,2,"Iowa State","Oklahoma State"
"401253876",2021,2,"West Virginia","Texas Tech"
"401253877",2021,2,"Kansas","TCU"
"401253878",2021,2,"Texas","Oklahoma"
"401253879",2021,2,"Baylor","Kansas State"
"401253880",2021,2,"Texas Tech","Oklahoma"
"401253881",2021,2,"Texas","Baylor"
"401253882",2021,2,"TCU","Oklahoma State"
"401253884",2021,2,"Oklahoma State","Texas"
"401253885",2021,2,"Kansas State","Texas"
"401253886",2021,2,"TCU","Iowa State"
"401253887",2021,2,"Texas Tech","West Virginia"
"401253890",2021,2,"Oklahoma State","Kansas State"
"401253892",2021,2,"Kansas State","Kansas"
"401253895",2021,2,"TCU","Kansas State"
"401253896",2021,2,"Texas","West Virginia"
"401253897",2021,2,"TCU","West Virginia"
"401253898",2021,2,"Texas","Kansas"
"401253899",2021,2,"Baylor","Iowa State"
"401253900",2021,2,"Kansas State","Oklahoma"
"401253901",2021,2,"Oklahoma State","Texas Tech"
"401253902",2021,2,"Iowa State","TCU"
"401253903",2021,2,"Kansas","Baylor"
"401253904",2021,2,"Oklahoma","Oklahoma State"
"401253905",2021,2,"Texas Tech","Texas"
"401253906",2021,2,"West Virginia","Kansas State"
"401253908",2021,2,"TCU","Houston Baptist"
"401253909",2021,2,"TCU","Tulsa"
"401253910",2021,2,"TCU","Northwestern State"
"401253911",2021,2,"TCU","Providence"
"401253912",2021,2,"TCU","Texas A&M"
"401253913",2021,2,"TCU","North Dakota State"
"401253914",2021,2,"TCU","Prairie View A&M"
"401253915",2021,2,"Missouri","TCU"
"401253916",2021,2,"Portland State","Southern Utah"
"401253932",2021,2,"Utah Valley","California Baptist"
"401253933",2021,2,"California Baptist","Tarleton"
"401253935",2021,2,"Seattle U","Utah Valley"
"401253936",2021,2,"UT Rio Grande Valley","Dixie State"
"401253937",2021,2,"California Baptist","Tarleton"
"401253940",2021,2,"UT Rio Grande Valley","Dixie State"
"401253941",2021,2,"Dixie State","Grand Canyon"
"401253945",2021,2,"Dixie State","Grand Canyon"
"401253948",2021,2,"California Baptist","Dixie State"
"401253949",2021,2,"Grand Canyon","New Mexico State"
"401253951",2021,2,"Utah Valley","Tarleton"
"401253952",2021,2,"California Baptist","Dixie State"
"401253953",2021,2,"Grand Canyon","New Mexico State"
"401253955",2021,2,"Utah Valley","Tarleton"
"401253957",2021,2,"Dixie State","Seattle U"
"401253958",2021,2,"New Mexico State","California Baptist"
"401253961",2021,2,"Dixie State","Seattle U"
"401253962",2021,2,"New Mexico State","California Baptist"
"401253967",2021,2,"Utah Valley","Dixie State"
"401253969",2021,2,"Seattle U","New Mexico State"
"401253971",2021,2,"Utah Valley","Dixie State"
"401253972",2021,2,"Dixie State","Tarleton"
"401253973",2021,2,"Grand Canyon","California Baptist"
"401253974",2021,2,"New Mexico State","Utah Valley"
"401253976",2021,2,"Dixie State","Tarleton"
"401253977",2021,2,"Grand Canyon","California Baptist"
"401253978",2021,2,"New Mexico State","Utah Valley"
"401253981",2021,2,"Seattle U","Grand Canyon"
"401253982",2021,2,"Tarleton","New Mexico State"
"401253983",2021,2,"Utah Valley","UT Rio Grande Valley"
"401253985",2021,2,"Seattle U","Grand Canyon"
"401253986",2021,2,"Tarleton","New Mexico State"
"401253987",2021,2,"Utah Valley","UT Rio Grande Valley"
"401253988",2021,2,"California Baptist","Seattle U"
"401253989",2021,2,"Grand Canyon","Utah Valley"
"401253991",2021,2,"UT Rio Grande Valley","Tarleton"
"401253992",2021,2,"California Baptist","Seattle U"
"401253993",2021,2,"Grand Canyon","Utah Valley"
"401253995",2021,2,"UT Rio Grande Valley","Tarleton"
"401253996",2021,2,"Rice","UTSA"
"401253997",2021,2,"Rice","UTSA"
"401253998",2021,2,"UTSA","North Texas"
"401253999",2021,2,"UTSA","North Texas"
"401254000",2021,2,"Louisiana Tech","UTSA"
"401254001",2021,2,"Louisiana Tech","UTSA"
"401254002",2021,2,"UTSA","Southern Miss"
"401254003",2021,2,"UTSA","Southern Miss"
"401254004",2021,2,"UTSA","UTEP"
"401254005",2021,2,"UTEP","UTSA"
"401254006",2021,2,"Florida International","UTSA"
"401254007",2021,2,"Florida International","UTSA"
"401254008",2021,2,"UTSA","Florida Atlantic"
"401254009",2021,2,"UTSA","Florida Atlantic"
"401254012",2021,2,"UTSA","UAB"
"401254013",2021,2,"UTSA","UAB"
"401254014",2021,2,"Duke","Bellarmine"
"401254031",2021,2,"Toledo","Bowling Green"
"401254033",2021,2,"Iowa State","Oklahoma"
